row.names	refseq	HLD_85_R1	HLD_80_R1	HLD_72_2_R1	HLD_47_R1	HLD_28_R1	HLD_23_R1	HLD_112_R1	HLD_111_2_R1	HLD_102_R1	HLD_100_R1	CL_177_R1	CL_173_2_R1	CL_169_BL_R1	CL_166_BL_R2_R1	CL_165_R1	CL_160_R1	CL_144_2_R1	CL_141_BL_R2_R1	CL_139_BL_2_R1	CL_119_R1	subsys4	subsys1	subsys2	subsys3
1107	1623324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Polyketide chain length factor WhiE-CLF paralog				
1108	269455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Predicted alpha-L-rhamnosidase				
1109	977155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	LysR family transcriptional regulator YfiE				
1110	792136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Capsular polysaccharide biosynthesis protein WcbF				
1111	832136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Predicted rhamnose oligosaccharide ABC transporter, permease component 2				
1112	2161701	0	0	0	14	0	0	0	2	0	0	0	0	0	0	9	0	1	0	0	0	FIG004454: RNA binding protein				
1113	1509847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Predicted thiamin transporter PnuT				
1114	2063330_Streptococcus_FR873482.1|CCB96040.1	2	26	44	51	1	4	6	2	2	51	0	1	0	3	52	3	2	100	4	1	Bactriocin immunity protein BlpX				
1115	2092302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteriocin-like peptide N BlpN				
1116	1464404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Flagellar protein FlgO				
1117	478336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GTP cyclohydrolase II homolog				
1118	682079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N-Acetyl-D-glucosamine ABC transport system, sugar-binding protein				
1119	1727118	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Sirohydrochlorin cobaltochelatase CbiK (EC 4.99.1.3)				
1120	1123688	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Arsenic resistance protein ArsH				
1121	55721	0	153	0	0	1520	387	0	81	168	667	25	2	0	0	0	191	0	1	0	34	Nitrogenase (vanadium-iron) transcriptional regulator VnfA				
1122	1297533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ferredoxin-dependent glutamate synthase (EC 1.4.7.1)				
1123	1785256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RNA polymerase sigma factor RpoH				
1124	2020886	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	1	0	0	0	0	Hydrolase (HAD superfamily), YqeK				
1125	1242608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Acetyl-coenzyme A synthetase (EC 6.2.1.1)				
1126	1595233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Outer membrane protein C precursor				
1127	16939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Type IV pilus biogenesis protein PilM				
1128	760692	0	2	0	0	249	0	0	0	10	0	0	9	0	0	0	1	0	9	2	27	PTS system, cellobiose-specific IIC component (EC 2.7.1.69)				
1129	2191967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ATP-binding protein p271				
1130	1127301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Sensory subunit of low CO2-induced protein complex, putative				
1131	2197848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Na(+)-translocating NADH-quinone reductase subunit E (EC 1.6.5.-)				
1132	781514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	related to 6-phospho-3-hexuloisomerase				
1133	1036710_Faecalibacterium_DS483482.1|EDP22732.1	167	39	9	7	182	0	333	4	16	114	2	103	8	1	83	82	0	94	41	0	ABC-type nitrate/sulfonate/bicarbonate transport system, permease component				
1134	1217884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	YeeC-like protein				
1135	969918	0	0	0	0	0	1	0	0	1	0	30	0	0	145	0	0	0	46	5	0	Polymyxin resistance protein PmrD				
1136	1404737	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	111	9	0	Ferric uptake regulation protein FUR				
1137	1485843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5-Enolpyruvylshikimate-3-phosphate synthase (EC 2.5.1.19)				
1138	1672627	0	140	0	0	0	0	0	0	0	0	0	66	0	0	0	244	0	0	0	0	Stage IV sporulation protein A				
1139	355121	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	Biosynthetic Aromatic amino acid aminotransferase beta (EC 2.6.1.57)				
1140	1809994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4-hydroxyproline epimerase (EC 5.1.1.8)				
1141	213246_Bacteroides_GL945021.1|EGN03735.1	22	1	0	21	0	8	11	11	3	14	2	8	2	6	83	0	0	3	0	3	Dihydrolipoamide dehydrogenase of acetoin dehydrogenase (EC 1.8.1.4)				
1142	554443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Predicted 2-keto-3-deoxygluconate-responsive regulator of glucuronate utilization, IclR family				
1143	1053420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Lycopene elongase (EC 2.5.1.-)				
1144	37877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Nicotinamide phosphoribosyltransferase (EC 2.4.2.12)				
1145	1087048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Glutaconyl-CoA decarboxylase delta chain (EC 4.1.1.70)				
1146	797674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RNA polymerase sigma factor SigW				
1147	1278380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Proteasome subunit alpha (EC 3.4.25.1), bacterial				
1148	1031427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ATP phosphoribosyltransferase catalytic subunit (EC 2.4.2.17)				
1149	674143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	Spore coat protein F				
1150	1955907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Catechol 1,2-dioxygenase (EC 1.13.11.1)				
1151	791497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Nitrogenase (iron-iron) reductase and maturation protein AnfH				
1152	479529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ParD protein (antitoxin to ParE)				
1153	1805486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Osmoprotectant ABC transporter binding protein YehZ				
1154	273165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Nitrous oxide reductase maturation transmembrane protein NosY				
1155	1769300_Ruminococcus_DS990167.1|EDY33490.1	25	784	2	0	636	0	0	2	0	0	0	83	1	0	0	23	1	4	0	0	PTS system, glucose-specific IIC component (EC 2.7.1.69)				
1156	2106639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Phage hyaluronidase				
1157	1543679	0	0	0	103	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	Glutathione S-transferase family protein				
1158	1768671_Ruminococcus_AAYG02000011.1|EDN78072.1	134	0	412	30	1132	123	140	2	3	1551	2	7	3	4316	15	0	5077	4	4740	4749	RecD-like DNA helicase YrrC				
1159	754277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RNA binding protein, contains ribosomal protein S1 domain				
1160	680762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Flagellar protein FlbD				
1161	1579137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	Phosphate starvation-inducible ATPase PhoH with RNA binding motif				
1162	2218184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Type III secretion chaperone protein for YopE (SycE)				
1163	703509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	Agmatine/putrescine antiporter, associated with agmatine catabolism				
1164	793675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Putative stomatin/prohibitin-family membrane protease subunit aq_911				
1165	385980	0	0	852	0	0	0	0	0	0	934	58	0	0	0	0	0	0	1	14	1	(GlcNAc)2 ABC transporter, periplasmic substrate-binding protein				
1166	516853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Uncharacterized sugar kinase YeiI				
1167	862868	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	Regulator of trehalose utilization TreR, ROK family				
1168	1125956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	LysR family transcriptional regulator lrhA				
1169	27384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Acyl-CoA thioesterase YciA, involved in membrane biogenesis				
1170	1588071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Phenylalanine hydroxylase transcriptional activator PhhR				
1171	2033064	0	0	0	0	0	1	0	0	0	0	1	0	0	0	6	0	0	1	0	0	Diphosphomevalonate decarboxylase (EC 4.1.1.33)				
1172	720355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	Hypothetical protein in cluster with SinR and SinI				
1173	883598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Cell division protein FtsJ				
1174	2135496	0	0	0	0	0	0	0	0	0	0	26	0	0	10	0	0	0	0	0	0	Probable monothiol glutaredoxin GrlA				
1175	797163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Predicted alpha-arabinosides ABC transport system, permease protein 1				
1176	6998	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Cobalamine-related hypothetical metal-binding protein CrdX				
1177	1544209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SSU ribosomal protein S2p (SAe), chloroplast				
1178	742300	0	0	0	0	1	0	0	13	868	0	0	0	0	0	0	0	0	0	0	0	[Ni/Fe] hydrogenase, group 1, large subunit				
1179	443022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NADH-ubiquinone oxidoreductase chain B (EC 1.6.5.3) homolog				
1180	651967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D-glycero-D-manno-heptose 1,7-bisphosphate phosphatase (EC 3.1.1.-)				
1181	832369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Similar to secretin RcpA/CpaC, associated with Flp pilus assembly				
1182	557766	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	PTS system, mannose-specific IIC component (EC 2.7.1.69)				
1183	1719235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RNA:NAD 2-phosphotransferase				
1184	852	845155_Dorea_FR890313.1|CDC54277.1	8	28	15	2	11	16	19	1	11	2	1	11	154	0	2	3	4	129	1	0	1-phosphofructokinase (EC 2.7.1.56)			
1185	853	2045152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Repetitive hypothetical protein near ESAT cluster, SA0282 homolog			
1186	854	2206775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Type III secretion chaperone protein for YopD (SycD)			
1187	855	1943200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ABC-type tungstate transport system, periplasmic binding protein			
1188	856	1646632_Roseburia_HF997672.1|CCZ79447.1	137	0	290	0	0	0	0	978	60	4	28	0	599	0	129	27	0	11015	148	1	D-tagatose 3-epimerase (EC 5.3.1.-)			
1189	857	959316	0	0	0	0	0	2	0	0	0	0	4	0	0	52	0	0	0	0	0	0	GDP-mannose mannosyl hydrolase (EC 3.6.1.-)			
1190	858	630641	0	0	0	3	0	0	0	1	0	0	1	0	0	39	0	5	0	0	1	30	Exosporium protein J			
1191	859	2071664_Streptococcus_KI669404.1|ETD10816.1	1	9	1	8	0	46	8	4	1	60	3	42	10	2	109	2	11	144	5	2	Galactosamine-6-phosphate isomerase (EC 5.3.1.-)			
1192	860	1903876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Monoamine/putrescine oxidase (EC 1.4.3.10)			
1193	861	1034759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Neurosporene desaturase (EC 1.-.-.-)			
1194	862	1586106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Nitric-oxide reductase subunit B (EC 1.7.99.7)			
1195	863	99881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Lipoate synthase			
1196	864	1612299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2-phosphosulfolactate phosphatase (EC 3.1.3.71)			
1197	865	2082694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D-alanyl-D-alanine carboxypeptidase (EC 3.4.16.4)			
1198	866	1280005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RD1 region associated protein Rv3866			
1199	867	1233938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	2	0	Competence-stimulating peptide ABC transporter ATP-binding protein ComA			
1200	868	1223487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Potassium voltage-gated channel subfamily KQT			
1201	869	1786428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Malonate decarboxylase beta subunit			
1202	870	1239706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Nucleoside-specific channel-forming protein Tsx precursor			
1203	871	1185689	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	2	0	ATP-dependent RNA helicase Atu1833			
1204	872	815401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L-ectoine synthase (EC 4.2.1.-)			
1205	873	892933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	PTS system, galactosamine-specific IIC component (EC 2.7.1.69)			
1206	874	607557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D-amino acid dehydrogenase large subunit (EC 1.4.99.1)			
1207	875	157020	0	0	0	0	0	16	0	68	0	20	0	0	0	0	39	41	0	21	1	0	Cytolethal distending toxin subunit B			
1208	876	869974_Eggerthella_CP001726.1|ACV54541.1	5	0	5	4	88	7	58	4	5	0	190	0	13	12	0	1	14	228	8	235	Type II/IV secretion system protein TadC, associated with Flp pilus assembly			
1209	877	76353	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	8	0	0	0	0	Iron-responsive regulator Irr			
1210	878	1985674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	Iron compound ABC uptake transporter ATP-binding protein PiuD			
1211	879	1136869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unknown protein encoded within prophage CP-933V			
1212	880	1134492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tRNA 5-methylaminomethyl-2-thiouridine synthase TusB			
1213	881	827866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Periplasmic molybdate-binding domain			
1214	882	2011963	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	Thymidylate kinase (EC 2.7.4.9)			
1215	883	1027903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Isochorismatase (EC 3.3.2.1)			
1216	884	1652260_Roseburia_GG692721.1|EEV01266.1	326	311	41	234	90	127	1068	71	146	29	131	55	70	1	421	40	222	9	234	1	FIG019733: possible DNA-binding protein			
1217	885	996655_Eubacterium_CP001104.1|ACR72632.1	30	111	4	403	3	7	14	62	48	0	0	65	12	0	184	74	0	0	25	0	CO dehydrogenase/acetyl-CoA synthase subunit beta, acetyl-CoA synthase (EC 2.3.1.169)			
1218	886	639061_Clostridium_DS547011.1|EDS22943.1	4	79	134	127	22	17	605	12	164	156	158	45	449	110	14	0	112	0	179	460	Fe-containing alcohol dehydrogenase			
1219	887	1795220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Zinc ABC transporter, periplasmic-binding protein ZnuA			
1220	888	1280850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Proteasome subunit beta (EC 3.4.25.1), bacterial			
1221	889	1607542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Cytochrome O ubiquinol oxidase subunit I (EC 1.10.3.-)			
1222	890	1115895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MSHA biogenesis protein MshK2			
1223	891	439030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Sulfopyruvate decarboxylase - alpha subunit (EC 4.1.1.79)			
1224	892	951813	0	1	7	0	0	4	0	0	3	0	74	0	0	655	0	0	0	104	15	0	DNA-binding transcriptional activator of the allD operon			
1225	893	767833_Coprococcus_FR886831.1|CDB79381.1	332	1515	0	0	0	0	0	110	0	0	0	0	516	0	0	447	1	0	0	0	Conserved protein LiaG in B. subtilis in Lia cluster			
1226	894	563835	0	8	0	0	0	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	Ferredoxin 3 fused to uncharacterized domain			
1227	895	1305590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	cb-type cytochrome c oxidase subunit IV [EC:1.9.3.1]			
1228	896	1786476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2-aminoethylphosphonate ABC transporter permease protein II (TC 3.A.1.9.1)			
1229	897	1924880	0	3	3	0	0	31	0	0	0	0	213	1	0	265	0	0	0	50	10	0	Multidrug transporter MdtC			
1230	898	449020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Esterase/lipase, sll0644 homolog			
1231	899	1638064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Lignostilbene-alpha,beta-dioxygenase and related enzymes			
1232	900	233753	0	0	0	0	0	0	0	13	3	10	3	0	6	0	0	0	3	0	0	0	6-pyruvoyl tetrahydrobiopterin synthase (EC 4.2.3.12)			
1233	901	1849119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Inhibitor of vertebrate lysozyme precursor			
1234	902	345173_Bifidobacterium_LBHQ01000018.1|KLE26750.1	975	0	0	0	57	0	0	591	0	1	0	26	0	0	0	0	0	27	146	0	Alpha-D-GlcNAc alpha-1,2-L-rhamnosyltransferase (EC 2.4.1.-)			
1235	903	660921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Cytoplasmic protein YaiE			
1236	904	1236422	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	243	0	0	0	0	Lactose and galactose permease, GPH translocator family			
1237	905	442977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ATPase provides energy for both assembly of type IV secretion complex and secretion of T-DNA complex (VirB11)			
1238	906	1613779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Uncharacterized protein, similar to the N-terminal domain of Lon protease			
1239	907	2189888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Nickel transport ATP-binding protein nikE2 (TC 3.A.1.5.3)			
1240	908	1031286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Agmatinase (EC 3.5.3.11)			
1241	909	976658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Uncharacterized protein YhaL			
1242	910	1495576_Porphyromonas_KL544022.1|KEJ85081.1	89	0	0	20	2	19	0	12	1	29	4	19	2	13	35	6	0	0	1	0	Acylamino-acid-releasing enzyme (EC 3.4.19.1)			
1243	911	1286511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	DNA topoisomerase IB (poxvirus type) (EC 5.99.1.2)			
1244	912	2000340	0	1	0	0	0	6	0	1	0	10	0	2	5	0	11	0	0	0	1	0	Late competence protein ComGB, access of DNA to ComEA			
1245	913	1881601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Probable exported or periplasmic protein in ApbE locus			
1246	914	1952464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Alkyl hydroperoxide reductase subunit C-like protein			
1247	915	1116791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2-ketoglutaric semialdehyde dehydrogenase (EC 1.2.1.26)			
1248	916	1615144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	carbon monoxide dehydrogenase D protein			
1249	917	1687997_Ruminococcaceae_JXXK01000017.1|KJF39491.1	46	74	31	11	78	145	51	6	6	62	43	19	47	37	6	8	23	68	16	69	4-hydroxythreonine-4-phosphate dehydrogenase (EC 1.1.1.262)			
1250	918	20243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Toluene-4-monooxygenase, subunit TmoF			
1251	919	142892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MAP kinase ERK5			
1252	920	1253903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Protein LiaI			
1253	921	1754023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	diguanylate cyclase (GGDEF domain) with PAS/PAC sensor			
1254	922	426744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Catechol 1,2-dioxygenase 1 (EC 1.13.11.1)			
1255	923	148270	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	Biotin-protein ligase (EC 6.3.4.15)			
1256	924	1140263	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Sigma-fimbriae usher protein			
1257	925	1875936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Protein YcgL			
1258	926	1195813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Putative parvulin type peptidyl-prolyl isomerase, similarity with PrsA foldase			
1259	927	44386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Pseudouridine synthase family protein			
1260	928	1279285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Autoinducer synthesis protein LuxI			
1261	929	591871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Secreted and spore coat-associated protein 3, similar to biofilm matrix component TasA and to camelysin			
1262	930	1736940	0	0	0	0	99	0	9	0	0	0	0	0	0	0	154	0	0	0	0	0	LSU ribosomal protein L17p			
1263	931	1417550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	iron aquisition regulator (YbtA,AraC-like,required for transcription of FyuA/psn,Irp2)			
1264	932	1071143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Uracil-DNA glycosylase, family 1			
1265	933	510859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Alternative Folylglutamate Synthase			
1266	934	6301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D-serine dehydratase (EC 4.3.1.18)			
1267	935	705447_Clostridium_JH376875.1|EHG29226.1	1	2	0	1	0	1	2	0	0	0	434	0	0	187	0	1	4	9	5	353	Osmosensitive K+ channel histidine kinase KdpD (EC 2.7.3.-)			
1268	936	2232165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	P protein			
1269	937	1278993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	putative succinate dehydrogenase [membrane anchor subunit] (succinic dehydrogenase)			
1270	938	548466_Clostridiales_BAIC02000212.1_Clostridiales_bacterium_VE202-15_DNA,_contig:_VE202-15_contig00212,_whole_genome_shotgun_sequence|orf00011	4	14	1	2	0	4	2	2	1	1	32	3	0	3	5	0	0	0	17	4	Internalin-like protein (LPXTG motif) Lmo0409 homolog			
1271	939	955361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2-ketoaldonate reductase, broad specificity (EC 1.1.1.215) (EC 1.1.1.-)			
1272	940	469406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	uncharacterized domain			
1273	941	2013269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Predicted L-rhamnose ABC transporter, transmembrane component 2			
1274	942	312110_Bacteroides_JNHN01000174.1|KDS50622.1	348	229	34	1795	15	38	58	64	23	48	22	17	151	10	526	36	0	25	3	0	ClpB protein			
1275	943	1514573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Inner membrane protein YhaI			
1276	944	1199634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Osmotically activated L-carnitine/choline ABC transporter, permease protein OpuCB			
1277	945	1851759	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2-amino-3-ketobutyrate coenzyme A ligase (EC 2.3.1.29)			
1278	946	1139832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Putative cytochrome C-type biogenesis protein			
1279	947	354089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Glucosamine 6-phosphate N-acetyltransferase (EC 2.3.1.4)			
1280	948	510660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2-Keto-3-deoxy-D-manno-octulosonate-8-phosphate synthase (EC 2.5.1.55)			
1281	949	1205249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	Integral membrane protein LafC, accessory function in glycolipid and LTA synthesis			
1282	950	814964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Cytochrome c oxidase polypeptide IV(EC 1.9.3.1)			
1283	951	1871932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Inner membrane protein YghQ, probably involved in polysaccharide biosynthesis			
1284	952	2110893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Transcriptional regulator, RofA			
1285	953	2112216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Histidine ammonia-lyase (EC 4.3.1.3)			
1286	954	333462_Bifidobacterium_AQGL01000009.1|EPE38513.1	9	0	53	0	79	0	0	49	0	330	16	10	1	0	0	137	0	0	5	232	Exopolyphosphatase (EC 3.6.1.11)			
1287	955	1637311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Uncharacterized protein ImpC			
