refseq	HLD_85_R1	HLD_80_R1	HLD_72_2_R1	HLD_47_R1	HLD_28_R1	HLD_23_R1	HLD_112_R1	HLD_111_2_R1	HLD_102_R1	HLD_100_R1	CL_177_R1	CL_173_2_R1	CL_169_BL_R1	CL_166_BL_R2_R1	CL_165_R1	CL_160_R1	CL_144_2_R1	CL_141_BL_R2_R1	CL_139_BL_2_R1	CL_119_R1	subsys4	subsys1	subsys2	subsys3
844769_Dorea_AUJS01000029.1_Dorea_longicatena_AGR2136_G617DRAFT_scaffold00024.24_C,_whole_genome_shotgun_sequence|orf00004	92	0	217	62	49	110	111	0	96	35	0	10	1009	0	25	8	236	0	69	1	Endolysin, L-alanyl-D-glutamate peptidase (EC 3.4.-.-) [Bacteriophage A118]	Phages, Prophages, Transposable elements, Plasmids	Phages, Prophages	Listeria_phi-A118-like_prophages
12759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2-hydroxy-3-keto-5-methylthiopentenyl-1-phosphate phosphatase related protein	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Methionine_Salvage
1035590_Faecalibacterium_DS483503.1|EDP19887.1	55	80	0	3	266	72	65	3	7	141	0	93	1	1	55	51	0	67	57	0	CTP:molybdopterin cytidylyltransferase	Cofactors, Vitamins, Prosthetic Groups, Pigments	NA	Molybdopterin_cytosine_dinucleotide
769723	0	0	978	1	0	0	3183	0	0	0	0	0	0	0	0	0	0	0	64	0	D-lactate dehydrogenase (EC 1.1.1.28)	Carbohydrates	Fermentation	Fermentations:_Mixed_acid
1576400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RhlC, TDP-rhamnosyltransferase 2 (EC 2.4.1.-)	Motility and Chemotaxis	Social motility and nonflagellar swimming in bacteria	Rhamnolipids_in_Pseudomonas
807653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	IncI1 plasmid conjugative transfer prepilin PilS	Membrane Transport	Protein and nucleoprotein secretion system, Type IV	Type_4_conjugative_transfer_system,_IncI1_type
1874636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	Maltose-6'-phosphate glucosidase (EC 3.2.1.122)	Carbohydrates	Di- and oligosaccharides	Trehalose_Uptake_and_Utilization
434709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CrtT-methyltransferase-like protein	Fatty Acids, Lipids, and Isoprenoids	Isoprenoids	Carotenoids
1565375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Minor fimbrial subunit StfG	Membrane Transport	Protein secretion system, Type VII (Chaperone/Usher pathway, CU)	The_fimbrial_Stf_cluster
1581178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	putative 4-hydroxybenzoyl-CoA thioesterase	Metabolism of Aromatic Compounds	NA	Gentisare_degradation
2122808	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Lipoteichoic acid synthase LtaS Type IIc	Cell Wall and Capsule	Gram-Positive cell wall components	Polyglycerolphosphate_lipoteichoic_acid_biosynthesis
431797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Probable transcriptional regulator of trehalose utilization, LuxR family	Carbohydrates	Di- and oligosaccharides	Trehalose_Uptake_and_Utilization
1326378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	AnfR protein, required for Mo- and V-independent nitrogenase	Nitrogen Metabolism	NA	Nitrogen_fixation
500889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	UDP-N-acetylglucosamine 1-carboxyvinyltransferase (EC 2.5.1.7)	Clustering-based subsystems	Clustering-based subsystems	Sporulation-related_Hypotheticals
1623324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Polyketide chain length factor WhiE-CLF paralog	Dormancy and Sporulation	NA	Spore_pigment_biosynthetic_cluster_in_Actinomycetes
977155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	LysR family transcriptional regulator YfiE	Regulation and Cell signaling	NA	DNA-binding_regulatory_proteins,_strays
269455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Predicted alpha-L-rhamnosidase	Carbohydrates	Monosaccharides	L-rhamnose_utilization
792136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Capsular polysaccharide biosynthesis protein WcbF	Cell Wall and Capsule	Capsular and extracellular polysacchrides	Capsular_Polysaccharides_Biosynthesis_and_Assembly
832136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Predicted rhamnose oligosaccharide ABC transporter, permease component 2	Carbohydrates	Monosaccharides	L-rhamnose_utilization
2161701	0	0	0	14	0	0	0	2	0	0	0	0	0	0	9	0	1	0	0	0	FIG004454: RNA binding protein	Miscellaneous	Plant-Prokaryote DOE project	Iojap
2063330_Streptococcus_FR873482.1|CCB96040.1	2	26	44	51	1	4	6	2	2	51	0	1	0	3	52	3	2	100	4	1	Bactriocin immunity protein BlpX	Virulence, Disease and Defense	Bacteriocins, ribosomally synthesized antibacterial peptides	Bacteriocin-like_peptides_Blp
1509847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Predicted thiamin transporter PnuT	Cofactors, Vitamins, Prosthetic Groups, Pigments	NA	Thiamin_biosynthesis
2092302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteriocin-like peptide N BlpN	Virulence, Disease and Defense	Bacteriocins, ribosomally synthesized antibacterial peptides	Bacteriocin-like_peptides_Blp
1464404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Flagellar protein FlgO	Motility and Chemotaxis	Flagellar motility in Prokaryota	Additional_flagellar_genes_in_Vibrionales
478336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GTP cyclohydrolase II homolog	Nucleosides and Nucleotides	Pyrimidines	Novel_non-oxidative_pathway_of_Uracil_catabolism
682079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N-Acetyl-D-glucosamine ABC transport system, sugar-binding protein	Carbohydrates	Aminosugars	Chitin_and_N-acetylglucosamine_utilization
1727118	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Sirohydrochlorin cobaltochelatase CbiK (EC 4.99.1.3)	Cofactors, Vitamins, Prosthetic Groups, Pigments	Tetrapyrroles	Coenzyme_B12_biosynthesis
1123688	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Arsenic resistance protein ArsH	Virulence, Disease and Defense	Resistance to antibiotics and toxic compounds	Arsenic_resistance
55721	0	153	0	0	1520	387	0	81	168	667	25	2	0	0	0	191	0	1	0	34	Nitrogenase (vanadium-iron) transcriptional regulator VnfA	Nitrogen Metabolism	NA	Nitrogen_fixation
1785256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RNA polymerase sigma factor RpoH	Stress Response	Heat shock	Heat_shock_dnaK_gene_cluster_extended
1297533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ferredoxin-dependent glutamate synthase (EC 1.4.7.1)	Amino Acids and Derivatives	Glutamine, glutamate, aspartate, asparagine; ammonia assimilation	Glutamine,_Glutamate,_Aspartate_and_Asparagine_Biosynthesis
2020886	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	1	0	0	0	0	Hydrolase (HAD superfamily), YqeK	Miscellaneous	Plant-Prokaryote DOE project	Iojap
1242608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Acetyl-coenzyme A synthetase (EC 6.2.1.1)	Protein Metabolism	Protein processing and modification	Protein_Acetylation_and_Deacetylation_in_Bacteria
1595233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Outer membrane protein C precursor	Cell Wall and Capsule	Gram-Negative cell wall components	Outer_membrane
760692	0	2	0	0	249	0	0	0	10	0	0	9	0	0	0	1	0	9	2	27	PTS system, cellobiose-specific IIC component (EC 2.7.1.69)	Carbohydrates	Di- and oligosaccharides	Beta-Glucoside_Metabolism
16939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Type IV pilus biogenesis protein PilM	Membrane Transport	Protein and nucleoprotein secretion system, Type IV	Type_IV_pilus
1127301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Sensory subunit of low CO2-induced protein complex, putative	Carbohydrates	CO2 fixation	CO2_uptake,_carboxysome
2191967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ATP-binding protein p271	Phages, Prophages, Transposable elements, Plasmids	Transposable elements	Tn552
2197848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Na(+)-translocating NADH-quinone reductase subunit E (EC 1.6.5.-)	Respiration	Electron donating reactions	Na(+)-translocating_NADH-quinone_oxidoreductase_and_rnf-like_group_of_electron_transport_complexes
781514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	related to 6-phospho-3-hexuloisomerase	Carbohydrates	One-carbon Metabolism	Formaldehyde_assimilation:_Ribulose_monophosphate_pathway
1036710_Faecalibacterium_DS483482.1|EDP22732.1	167	39	9	7	182	0	333	4	16	114	2	103	8	1	83	82	0	94	41	0	ABC-type nitrate/sulfonate/bicarbonate transport system, permease component	Sulfur Metabolism	Organic sulfur assimilation	Alkanesulfonate_assimilation
1217884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	YeeC-like protein	Clustering-based subsystems	NA	CBSS-316273.3.peg.2378
969918	0	0	0	0	0	1	0	0	1	0	30	0	0	145	0	0	0	46	5	0	Polymyxin resistance protein PmrD	Cell Wall and Capsule	Gram-Negative cell wall components	Lipid_A-Ara4N_pathway_(_Polymyxin_resistance_)
1672627	0	140	0	0	0	0	0	0	0	0	0	66	0	0	0	244	0	0	0	0	Stage IV sporulation protein A	Clustering-based subsystems	NA	Spore_Coat
1404737	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	111	9	0	Ferric uptake regulation protein FUR	Stress Response	Oxidative stress	Oxidative_stress
1485843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5-Enolpyruvylshikimate-3-phosphate synthase (EC 2.5.1.19)	Amino Acids and Derivatives	Aromatic amino acids and derivatives	Common_Pathway_For_Synthesis_of_Aromatic_Compounds_(DAHP_synthase_to_chorismate)
1809994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4-hydroxyproline epimerase (EC 5.1.1.8)	Amino Acids and Derivatives	Proline and 4-hydroxyproline	Proline,_4-hydroxyproline_uptake_and_utilization
355121	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	Biosynthetic Aromatic amino acid aminotransferase beta (EC 2.6.1.57)	Amino Acids and Derivatives	Aromatic amino acids and derivatives	Phenylalanine_and_Tyrosine_Branches_from_Chorismate
213246_Bacteroides_GL945021.1|EGN03735.1	22	1	0	21	0	8	11	11	3	14	2	8	2	6	83	0	0	3	0	3	Dihydrolipoamide dehydrogenase of acetoin dehydrogenase (EC 1.8.1.4)	Carbohydrates	Central carbohydrate metabolism	Dehydrogenase_complexes
1053420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Lycopene elongase (EC 2.5.1.-)	Fatty Acids, Lipids, and Isoprenoids	Isoprenoids	Carotenoids
554443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Predicted 2-keto-3-deoxygluconate-responsive regulator of glucuronate utilization, IclR family	Carbohydrates	Monosaccharides	D-Galacturonate_and_D-Glucuronate_Utilization
1087048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Glutaconyl-CoA decarboxylase delta chain (EC 4.1.1.70)	Respiration	Sodium Ion-Coupled Energetics	Na+_translocating_decarboxylases_and_related_biotin-dependent_enzymes
37877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Nicotinamide phosphoribosyltransferase (EC 2.4.2.12)	Cofactors, Vitamins, Prosthetic Groups, Pigments	NAD and NADP	NAD_and_NADP_cofactor_biosynthesis_global
797674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RNA polymerase sigma factor SigW	RNA Metabolism	Transcription	Transcription_initiation,_bacterial_sigma_factors
1031427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ATP phosphoribosyltransferase catalytic subunit (EC 2.4.2.17)	Amino Acids and Derivatives	Histidine Metabolism	Histidine_Biosynthesis
1278380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Proteasome subunit alpha (EC 3.4.25.1), bacterial	Protein Metabolism	Protein degradation	Proteasome_archaeal
674143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	Spore coat protein F	Clustering-based subsystems	NA	Spore_Coat
1955907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Catechol 1,2-dioxygenase (EC 1.13.11.1)	Metabolism of Aromatic Compounds	Metabolism of central aromatic intermediates	Catechol_branch_of_beta-ketoadipate_pathway
791497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Nitrogenase (iron-iron) reductase and maturation protein AnfH	Nitrogen Metabolism	NA	Nitrogen_fixation
479529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ParD protein (antitoxin to ParE)	Regulation and Cell signaling	Programmed Cell Death and Toxin-antitoxin Systems	Toxin-antitoxin_systems_(other_than_RelBE_and_MazEF)
1805486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Osmoprotectant ABC transporter binding protein YehZ	Stress Response	Osmotic stress	Osmoprotectant_ABC_transporter_YehZYXW_of_Enterobacteriales
273165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Nitrous oxide reductase maturation transmembrane protein NosY	Nitrogen Metabolism	NA	Denitrification
1769300_Ruminococcus_DS990167.1|EDY33490.1	25	784	2	0	636	0	0	2	0	0	0	83	1	0	0	23	1	4	0	0	PTS system, glucose-specific IIC component (EC 2.7.1.69)	Carbohydrates	Di- and oligosaccharides	Trehalose_Uptake_and_Utilization
2106639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Phage hyaluronidase	Phages, Prophages, Transposable elements, Plasmids	Phages, Prophages	Prophage_lysogenic_conversion_modules
1543679	0	0	0	103	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	Glutathione S-transferase family protein	Stress Response	Oxidative stress	Glutathione:_Non-redox_reactions
1768671_Ruminococcus_AAYG02000011.1|EDN78072.1	134	0	412	30	1132	123	140	2	3	1551	2	7	3	4316	15	0	5077	4	4740	4749	RecD-like DNA helicase YrrC	DNA Metabolism	DNA repair	DNA_repair,_bacterial_RecBCD_pathway
754277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RNA binding protein, contains ribosomal protein S1 domain	Clustering-based subsystems	NA	Cell_division-ribosomal_stress_proteins_cluster
680762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Flagellar protein FlbD	Motility and Chemotaxis	Flagellar motility in Prokaryota	Flagellum
1579137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	Phosphate starvation-inducible ATPase PhoH with RNA binding motif	Phosphorus Metabolism	NA	Phosphate_metabolism
2218184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Type III secretion chaperone protein for YopE (SycE)	Membrane Transport	Protein secretion system, Type III	Type_III_secretion_system
703509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	Agmatine/putrescine antiporter, associated with agmatine catabolism	Amino Acids and Derivatives	Arginine; urea cycle, polyamines	Polyamine_Metabolism
793675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Putative stomatin/prohibitin-family membrane protease subunit aq_911	Miscellaneous	NA	YbbK
385980	0	0	852	0	0	0	0	0	0	934	58	0	0	0	0	0	0	1	14	1	(GlcNAc)2 ABC transporter, periplasmic substrate-binding protein	Carbohydrates	Aminosugars	(GlcNAc)2_Catabolic_Operon
516853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Uncharacterized sugar kinase YeiI	Nucleosides and Nucleotides	NA	Pseudouridine_Metabolism
1125956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	LysR family transcriptional regulator lrhA	Regulation and Cell signaling	NA	DNA-binding_regulatory_proteins,_strays
862868	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	Regulator of trehalose utilization TreR, ROK family	Carbohydrates	Polysaccharides	Xyloglucan_Utilization
27384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Acyl-CoA thioesterase YciA, involved in membrane biogenesis	Cell Division and Cell Cycle	NA	Intracellular_septation_in_Enterobacteria
1588071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Phenylalanine hydroxylase transcriptional activator PhhR	Amino Acids and Derivatives	Aromatic amino acids and derivatives	Aromatic_amino_acid_degradation
720355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	Hypothetical protein in cluster with SinR and SinI	Dormancy and Sporulation	NA	Bacillus_biofilm_matrix_protein_component_TasA_and_homologs
2033064	0	0	0	0	0	1	0	0	0	0	1	0	0	0	6	0	0	1	0	0	Diphosphomevalonate decarboxylase (EC 4.1.1.33)	Clustering-based subsystems	NA	Staphylococcus_aureus_hypothetical_repetitive_gene_loci
2135496	0	0	0	0	0	0	0	0	0	0	26	0	0	10	0	0	0	0	0	0	Probable monothiol glutaredoxin GrlA	Stress Response	Oxidative stress	Glutaredoxins
883598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Cell division protein FtsJ	Clustering-based subsystems	NA	Bacterial_Cell_Division
797163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Predicted alpha-arabinosides ABC transport system, permease protein 1	Carbohydrates	NA	Sugar_utilization_in_Thermotogales
6998	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Cobalamine-related hypothetical metal-binding protein CrdX	Cofactors, Vitamins, Prosthetic Groups, Pigments	Tetrapyrroles	Coenzyme_B12_biosynthesis
1544209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SSU ribosomal protein S2p (SAe), chloroplast	Protein Metabolism	Protein biosynthesis	Ribosome_SSU_chloroplast
742300	0	0	0	0	1	0	0	13	868	0	0	0	0	0	0	0	0	0	0	0	[Ni/Fe] hydrogenase, group 1, large subunit	Respiration	Electron donating reactions	Hydrogenases
651967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D-glycero-D-manno-heptose 1,7-bisphosphate phosphatase (EC 3.1.1.-)	Cell Wall and Capsule	Capsular and extracellular polysacchrides	Capsular_heptose_biosynthesis
443022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NADH-ubiquinone oxidoreductase chain B (EC 1.6.5.3) homolog	Respiration	Electron donating reactions	Respiratory_Complex_I
832369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Similar to secretin RcpA/CpaC, associated with Flp pilus assembly	Membrane Transport	Protein secretion system, Type II	Widespread_colonization_island
557766	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	PTS system, mannose-specific IIC component (EC 2.7.1.69)	Carbohydrates	Monosaccharides	Mannose_Metabolism
1719235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RNA:NAD 2'-phosphotransferase	RNA Metabolism	RNA processing and modification	tRNA_splicing
2045152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Repetitive hypothetical protein near ESAT cluster, SA0282 homolog	Membrane Transport	Protein translocation across cytoplasmic membrane	ESAT-6_proteins_secretion_system_in_Firmicutes
845155_Dorea_FR890313.1|CDC54277.1	8	28	15	2	11	16	19	1	11	2	1	11	154	0	2	3	4	129	1	0	1-phosphofructokinase (EC 2.7.1.56)	Carbohydrates	Monosaccharides	Fructose_utilization
2206775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Type III secretion chaperone protein for YopD (SycD)	Membrane Transport	Protein secretion system, Type III	Type_III_secretion_system
1943200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ABC-type tungstate transport system, periplasmic binding protein	Membrane Transport	ABC transporters	ABC_transporter_tungstate_(TC_3.A.1.6.2)
1646632_Roseburia_HF997672.1|CCZ79447.1	137	0	290	0	0	0	0	978	60	4	28	0	599	0	129	27	0	11015	148	1	D-tagatose 3-epimerase (EC 5.3.1.-)	Carbohydrates	Monosaccharides	D-Tagatose_and_Galactitol_Utilization
630641	0	0	0	3	0	0	0	1	0	0	1	0	0	39	0	5	0	0	1	30	Exosporium protein J	Dormancy and Sporulation	NA	Exosporium
959316	0	0	0	0	0	2	0	0	0	0	4	0	0	52	0	0	0	0	0	0	GDP-mannose mannosyl hydrolase (EC 3.6.1.-)	Carbohydrates	Monosaccharides	Mannose_Metabolism
2071664_Streptococcus_KI669404.1|ETD10816.1	1	9	1	8	0	46	8	4	1	60	3	42	10	2	109	2	11	144	5	2	Galactosamine-6-phosphate isomerase (EC 5.3.1.-)	Carbohydrates	Aminosugars	N-Acetyl-Galactosamine_and_Galactosamine_Utilization
1903876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Monoamine/putrescine oxidase (EC 1.4.3.10)	Amino Acids and Derivatives	Arginine; urea cycle, polyamines	Putrescine_utilization_pathways
1034759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Neurosporene desaturase (EC 1.-.-.-)	Fatty Acids, Lipids, and Isoprenoids	Isoprenoids	Carotenoids
1586106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Nitric-oxide reductase subunit B (EC 1.7.99.7)	Nitrogen Metabolism	NA	Denitrification
99881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Lipoate synthase	Cofactors, Vitamins, Prosthetic Groups, Pigments	Lipoic acid	Lipoic_acid_metabolism
1612299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2-phosphosulfolactate phosphatase (EC 3.1.3.71)	Cofactors, Vitamins, Prosthetic Groups, Pigments	Coenzyme M	coenzyme_M_biosynthesis
2082694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D-alanyl-D-alanine carboxypeptidase (EC 3.4.16.4)	Protein Metabolism	Protein degradation	Metallocarboxypeptidases_(EC_3.4.17.-)
1280005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	RD1 region associated protein Rv3866	Membrane Transport	Protein translocation across cytoplasmic membrane	ESAT-6_proteins_secretion_system_in_Actinobacteria
1233938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	2	0	Competence-stimulating peptide ABC transporter ATP-binding protein ComA	DNA Metabolism	DNA uptake, competence	Competence_in_Streptococci
1786428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Malonate decarboxylase beta subunit	Carbohydrates	Organic acids	Malonate_decarboxylase
1223487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Potassium voltage-gated channel subfamily KQT	Potassium metabolism	NA	Potassium_homeostasis
1239706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Nucleoside-specific channel-forming protein Tsx precursor	Cell Wall and Capsule	Gram-Negative cell wall components	Major_Outer_Membrane_Proteins
1185689	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	2	0	ATP-dependent RNA helicase Atu1833	RNA Metabolism	RNA processing and modification	ATP-dependent_RNA_helicases,_bacterial
815401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L-ectoine synthase (EC 4.2.1.-)	Stress Response	Osmotic stress	Ectoine_biosynthesis_and_regulation
892933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	PTS system, galactosamine-specific IIC component (EC 2.7.1.69)	Carbohydrates	Aminosugars	N-Acetyl-Galactosamine_and_Galactosamine_Utilization
607557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D-amino acid dehydrogenase large subunit (EC 1.4.99.1)	Respiration	Electron donating reactions	Respiratory_dehydrogenases_1
157020	0	0	0	0	0	16	0	68	0	20	0	0	0	0	39	41	0	21	1	0	Cytolethal distending toxin subunit B	Virulence, Disease and Defense	Toxins and superantigens	Cytolethal_distending_toxin_of_Campylobacter_jejuni
869974_Eggerthella_CP001726.1|ACV54541.1	5	0	5	4	88	7	58	4	5	0	190	0	13	12	0	1	14	228	8	235	Type II/IV secretion system protein TadC, associated with Flp pilus assembly	Membrane Transport	Protein secretion system, Type II	Widespread_colonization_island
76353	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	8	0	0	0	0	Iron-responsive regulator Irr	Stress Response	Oxidative stress	Oxidative_stress
1985674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	Iron compound ABC uptake transporter ATP-binding protein PiuD	Iron acquisition and metabolism	NA	Heme,_hemin_uptake_and_utilization_systems_in_GramPositives
827866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Periplasmic molybdate-binding domain	Cofactors, Vitamins, Prosthetic Groups, Pigments	Folate and pterines	Molybdenum_cofactor_biosynthesis
1136869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unknown protein encoded within prophage CP-933V	Clustering-based subsystems	Shiga toxin cluster	CBSS-194948.1.peg.143
1134492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tRNA 5-methylaminomethyl-2-thiouridine synthase TusB	RNA Metabolism	RNA processing and modification	tRNA_modification_Bacteria
1027903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Isochorismatase (EC 3.3.2.1)	Amino Acids and Derivatives	Aromatic amino acids and derivatives	Chorismate:_Intermediate_for_synthesis_of_PAPA_antibiotics,_PABA,_anthranilate,_3-hydroxyanthranilate_and_more.
996655_Eubacterium_CP001104.1|ACR72632.1	30	111	4	403	3	7	14	62	48	0	0	65	12	0	184	74	0	0	25	0	CO dehydrogenase/acetyl-CoA synthase subunit beta, acetyl-CoA synthase (EC 2.3.1.169)	Respiration	NA	Carbon_monoxide_induced_hydrogenase
2011963	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	Thymidylate kinase (EC 2.7.4.9)	Nucleosides and Nucleotides	Pyrimidines	pyrimidine_conversions
1652260_Roseburia_GG692721.1|EEV01266.1	326	311	41	234	90	127	1068	71	146	29	131	55	70	1	421	40	222	9	234	1	FIG019733: possible DNA-binding protein	Clustering-based subsystems	proteosome related	Cluster-based_Subsystem_Grouping_Hypotheticals_-_perhaps_Proteosome_Related
