refseq_id	subsys4	subsys1	subsys2	subsys3
662825	Protein gp49, replication initiation [Bacteriophage A118]	Phages, Prophages, Transposable elements, Plasmids	Phages, Prophages	Listeria_phi-A118-like_prophages
920804	Protein gp51 [Bacteriophage A118]	Phages, Prophages, Transposable elements, Plasmids	Phages, Prophages	Listeria_phi-A118-like_prophages
1319471	Protein gp63 [Bacteriophage A118]	Phages, Prophages, Transposable elements, Plasmids	Phages, Prophages	Listeria_phi-A118-like_prophages
920215	Hypothetical protein, Lmo2306 homolog [Bacteriophage A118]	Phages, Prophages, Transposable elements, Plasmids	Phages, Prophages	Listeria_phi-A118-like_prophages
2060435	Hypothetical protein, Lmo2313 homolog [Bacteriophage A118]	Phages, Prophages, Transposable elements, Plasmids	Phages, Prophages	Listeria_phi-A118-like_prophages
473617	Type cbb3 cytochrome oxidase biogenesis protein CcoG, involved in Cu oxidation	Respiration	NA	Biogenesis_of_cbb3-type_cytochrome_c_oxidases
886378	Type cbb3 cytochrome oxidase biogenesis protein CcoH	Respiration	NA	Biogenesis_of_cbb3-type_cytochrome_c_oxidases
1631986	Putative analog of CcoH, COG3198	Respiration	NA	Biogenesis_of_cbb3-type_cytochrome_c_oxidases
1305490	Type cbb3 cytochrome oxidase biogenesis protein CcoS, involved in heme b insertion	Respiration	NA	Biogenesis_of_cbb3-type_cytochrome_c_oxidases
1854207	5-aminolevulinate synthase (EC 2.3.1.37)	Cofactors, Vitamins, Prosthetic Groups, Pigments	Tetrapyrroles	Heme_and_Siroheme_Biosynthesis
883809	Coproporphyrinogen III oxidase, aerobic (EC 1.3.3.3)	Cofactors, Vitamins, Prosthetic Groups, Pigments	Tetrapyrroles	Heme_and_Siroheme_Biosynthesis
1136100	Coproporphyrinogen III oxidase, oxygen-independent (EC 1.3.99.22)	Cofactors, Vitamins, Prosthetic Groups, Pigments	Tetrapyrroles	Heme_and_Siroheme_Biosynthesis
807190	Coproporphyrinogen III oxidase, oxygen-independent (EC 1.3.99.22), divergent, putative	Cofactors, Vitamins, Prosthetic Groups, Pigments	Tetrapyrroles	Heme_and_Siroheme_Biosynthesis
989994	Coproporphyrinogen III oxidase, oxygen-independent (EC 1.3.99.22), divergent, putative 2	Cofactors, Vitamins, Prosthetic Groups, Pigments	Tetrapyrroles	Heme_and_Siroheme_Biosynthesis
2170984	Distant homolog of E. coli HemX protein in Xanthomonadaceae	Cofactors, Vitamins, Prosthetic Groups, Pigments	Tetrapyrroles	Heme_and_Siroheme_Biosynthesis
2059411	Ferrochelatase, protoheme ferro-lyase (EC 4.99.1.1)	Cofactors, Vitamins, Prosthetic Groups, Pigments	Tetrapyrroles	Heme_and_Siroheme_Biosynthesis
1113203	Glutamate-1-semialdehyde aminotransferase (EC 5.4.3.8)	Cofactors, Vitamins, Prosthetic Groups, Pigments	Tetrapyrroles	Heme_and_Siroheme_Biosynthesis
511121	Glutamyl-tRNA reductase (EC 1.2.1.70)	Cofactors, Vitamins, Prosthetic Groups, Pigments	Tetrapyrroles	Heme_and_Siroheme_Biosynthesis
1882196	Glutamyl-tRNA synthetase (EC 6.1.1.17)	Cofactors, Vitamins, Prosthetic Groups, Pigments	Tetrapyrroles	Heme_and_Siroheme_Biosynthesis
121045	HemX protein, negative effector of steady-state concentration of glutamyl-tRNA reductase	Cofactors, Vitamins, Prosthetic Groups, Pigments	Tetrapyrroles	Heme_and_Siroheme_Biosynthesis
2143887	Hemoprotein HemQ, essential component of heme biosynthetic pathway in Gram-positive bacteria	Cofactors, Vitamins, Prosthetic Groups, Pigments	Tetrapyrroles	Heme_and_Siroheme_Biosynthesis
1600551	Hypothetical membrane protein, possible involvement in cytochrome functioning/assembly	Cofactors, Vitamins, Prosthetic Groups, Pigments	Tetrapyrroles	Heme_and_Siroheme_Biosynthesis
69617	Hypothetical radical SAM family enzyme, NOT coproporphyrinogen III oxidase, oxygen-independent	Cofactors, Vitamins, Prosthetic Groups, Pigments	Tetrapyrroles	Heme_and_Siroheme_Biosynthesis
1808777	Porphobilinogen deaminase (EC 2.5.1.61)	Cofactors, Vitamins, Prosthetic Groups, Pigments	Tetrapyrroles	Heme_and_Siroheme_Biosynthesis
786188	Porphobilinogen synthase (EC 4.2.1.24)	Cofactors, Vitamins, Prosthetic Groups, Pigments	Tetrapyrroles	Heme_and_Siroheme_Biosynthesis
1246327	Precorrin-2 oxidase (EC 1.3.1.76)	Cofactors, Vitamins, Prosthetic Groups, Pigments	Tetrapyrroles	Heme_and_Siroheme_Biosynthesis
1258217	Protoporphyrinogen IX oxidase, aerobic (EC 1.3.3.4)	Cofactors, Vitamins, Prosthetic Groups, Pigments	Tetrapyrroles	Heme_and_Siroheme_Biosynthesis
1838070	Protoporphyrinogen IX oxidase, oxygen-independent, HemG (EC 1.3.-.-)	Cofactors, Vitamins, Prosthetic Groups, Pigments	Tetrapyrroles	Heme_and_Siroheme_Biosynthesis
103582	Putative coproporphyrinogen III oxidase of BS HemN-type, oxygen-independent (EC 1.3.99.22), in heat shock gene cluster	Cofactors, Vitamins, Prosthetic Groups, Pigments	Tetrapyrroles	Heme_and_Siroheme_Biosynthesis
1404731	Radical SAM family enzyme, similar to coproporphyrinogen III oxidase, oxygen-independent, clustered with nucleoside-triphosphatase RdgB	Cofactors, Vitamins, Prosthetic Groups, Pigments	Tetrapyrroles	Heme_and_Siroheme_Biosynthesis
973538	Radical SAM family protein HutW, similar to coproporphyrinogen III oxidase, oxygen-independent, associated with heme uptake	Cofactors, Vitamins, Prosthetic Groups, Pigments	Tetrapyrroles	Heme_and_Siroheme_Biosynthesis
580550	Sirohydrochlorin ferrochelatase (EC 4.99.1.4)	Cofactors, Vitamins, Prosthetic Groups, Pigments	Tetrapyrroles	Heme_and_Siroheme_Biosynthesis
931054	Uroporphyrinogen III decarboxylase (EC 4.1.1.37)	Cofactors, Vitamins, Prosthetic Groups, Pigments	Tetrapyrroles	Heme_and_Siroheme_Biosynthesis
909871	Uroporphyrinogen-III methyltransferase (EC 2.1.1.107)	Cofactors, Vitamins, Prosthetic Groups, Pigments	Tetrapyrroles	Heme_and_Siroheme_Biosynthesis
1509846	Uroporphyrinogen-III synthase (EC 4.2.1.75)	Cofactors, Vitamins, Prosthetic Groups, Pigments	Tetrapyrroles	Heme_and_Siroheme_Biosynthesis
131654	Uroporphyrinogen-III synthase, divergent, Flavobacterial type (EC 4.2.1.75)	Cofactors, Vitamins, Prosthetic Groups, Pigments	Tetrapyrroles	Heme_and_Siroheme_Biosynthesis
186902	Carbamoyl-phosphate synthase large chain (EC 6.3.5.5)	Cell Division and Cell Cycle	NA	Macromolecular_synthesis_operon
738178	Carbamoyl-phosphate synthase small chain (EC 6.3.5.5)	Cell Division and Cell Cycle	NA	Macromolecular_synthesis_operon
118389	DNA primase (EC 2.7.7.-)	Cell Division and Cell Cycle	NA	Macromolecular_synthesis_operon
103129	RNA polymerase sigma factor RpoD	Cell Division and Cell Cycle	NA	Macromolecular_synthesis_operon
1274723	SSU ribosomal protein S21p	Cell Division and Cell Cycle	NA	Macromolecular_synthesis_operon
209280	Transamidase GatB domain protein	Cell Division and Cell Cycle	NA	Macromolecular_synthesis_operon
1506313	YgjD/Kae1/Qri7 family, required for threonylcarbamoyladenosine (t(6)A) formation in tRNA	Cell Division and Cell Cycle	NA	Macromolecular_synthesis_operon
10003	Possible alpha/beta hydrolase superfamily, slr1827 homolog	Miscellaneous	Plant-Prokaryote DOE project	Synechocystis_experimental
1544466	Phospholipase/carboxylesterase family protein, sll1284 homolog	Miscellaneous	Plant-Prokaryote DOE project	Synechocystis_experimental
594246	Possible alpha/beta hydrolase superfamily, slr1235 homolog	Miscellaneous	Plant-Prokaryote DOE project	Synechocystis_experimental
989490	Possible alpha/beta hydrolase superfamily, slr1916 homolog	Miscellaneous	Plant-Prokaryote DOE project	Synechocystis_experimental
1620324	Lipase (EC 3.1.1.3) family protein, sll1969 homolog	Miscellaneous	Plant-Prokaryote DOE project	Synechocystis_experimental
1279631	Possible alpha/beta hydrolase superfamily, sll1129 homolog	Miscellaneous	Plant-Prokaryote DOE project	Synechocystis_experimental
813089	Hypothetical protein, slr1506/slr1944 homolog	Miscellaneous	Plant-Prokaryote DOE project	Synechocystis_experimental
847341	Possible alpha/beta hydrolase superfamily, tll2163 homolog	Miscellaneous	Plant-Prokaryote DOE project	Synechocystis_experimental
593964	Possible alpha/beta hydrolase superfamily, sll0553 homolog	Miscellaneous	Plant-Prokaryote DOE project	Synechocystis_experimental
48741	Menaquinone biosynthesis related protein, putative DHNA-CoA thioesterase	Miscellaneous	Plant-Prokaryote DOE project	Synechocystis_experimental
1316701	prolyl oligopeptidase family protein	Miscellaneous	Plant-Prokaryote DOE project	Synechocystis_experimental
1825653	Esterase/lipase/thioesterase family, pmt2269 homolog	Miscellaneous	Plant-Prokaryote DOE project	Synechocystis_experimental
746812	Similar to non-heme chloroperoxidase	Miscellaneous	Plant-Prokaryote DOE project	Synechocystis_experimental
1784372	Similar to non-heme chloroperoxidase, sll5080 homolog	Miscellaneous	Plant-Prokaryote DOE project	Synechocystis_experimental
449020	Esterase/lipase, sll0644 homolog	Miscellaneous	Plant-Prokaryote DOE project	Synechocystis_experimental
957294	Lysophospholipase L2 (EC 3.1.1.5)	Miscellaneous	Plant-Prokaryote DOE project	Synechocystis_experimental
329877	ATPase component BioM of energizing module of biotin ECF transporter	Membrane Transport	NA	ECF_class_transporters
1165778	ATPase component CbiO of energizing module of cobalt ECF transporter	Membrane Transport	NA	ECF_class_transporters
1993001	ATPase component NikO of energizing module of nickel ECF transporter	Membrane Transport	NA	ECF_class_transporters
1204732	ATPase component STY3232 of energizing module of queuosine-regulated ECF transporter	Membrane Transport	NA	ECF_class_transporters
419143	ATPase component STY3233 of energizing module of queuosine-regulated ECF transporter	Membrane Transport	NA	ECF_class_transporters
1185623	ATPase component of energizing module of predicted queuosine-regulated ECF transporter	Membrane Transport	NA	ECF_class_transporters
318220	ATPase component of general energizing module of ECF transporters	Membrane Transport	NA	ECF_class_transporters
660927	Additional substrate-specific component CbiN of cobalt ECF transporter	Membrane Transport	NA	ECF_class_transporters
538098	Additional substrate-specific component NikN of nickel ECF transporter	Membrane Transport	NA	ECF_class_transporters
2108501	Duplicated ATPase component BL0693 of energizing module of predicted ECF transporter	Membrane Transport	NA	ECF_class_transporters
412002	Duplicated ATPase component CbrU of energizing module of predicted cobalamin ECF transporter	Membrane Transport	NA	ECF_class_transporters
711129	Duplicated ATPase component MtsB of energizing module of methionine-regulated ECF transporter	Membrane Transport	NA	ECF_class_transporters
868017	Duplicated ATPase component TTE1589 of energizing module of predicted methylthioadenosine ECF transporter	Membrane Transport	NA	ECF_class_transporters
2106309	Duplicated ATPase component YkoD of energizing module of thiamin-regulated ECF transporter for HydroxyMethylPyrimidine	Membrane Transport	NA	ECF_class_transporters
837233	Duplicated ATPase component of energizing module of predicted B12-regulated ECF transporter for dimethylbenzimidazole	Membrane Transport	NA	ECF_class_transporters
1301976	Duplicated ATPase component of energizing module of predicted ECF transporter in Mycobacteria	Membrane Transport	NA	ECF_class_transporters
376638	Duplicated ATPase component of energizing module of predicted pyridoxine-related ECF transporter	Membrane Transport	NA	ECF_class_transporters
784835	Duplicated ATPase component of energizing module of predicted tryptophan ECF transporter	Membrane Transport	NA	ECF_class_transporters
872158	Substrate-specific component BL0695 of predicted ECF transporter	Membrane Transport	NA	ECF_class_transporters
2857	Substrate-specific component BioY of biotin ECF transporter	Membrane Transport	NA	ECF_class_transporters
1988721	Substrate-specific component CbiM of cobalt ECF transporter	Membrane Transport	NA	ECF_class_transporters
619619	Substrate-specific component CblT of predicted B12-regulated ECF transporter for dimethylbenzimidazole	Membrane Transport	NA	ECF_class_transporters
2044557	Substrate-specific component CbrT of predicted cobalamin ECF transporter	Membrane Transport	NA	ECF_class_transporters
2254328	Substrate-specific component FolT of folate ECF transporter	Membrane Transport	NA	ECF_class_transporters
799604	Substrate-specific component MTH452 of predicted ECF transporter	Membrane Transport	NA	ECF_class_transporters
2033065	Substrate-specific component MtsA of methionine-regulated ECF transporter	Membrane Transport	NA	ECF_class_transporters
600546	Substrate-specific component NiaX of predicted niacin ECF transporter	Membrane Transport	NA	ECF_class_transporters
2037618	Substrate-specific component NikM of nickel ECF transporter	Membrane Transport	NA	ECF_class_transporters
557762	Substrate-specific component PanT of predicted pantothenate ECF transporter	Membrane Transport	NA	ECF_class_transporters
2035953	Substrate-specific component PdxU of predicted pyridoxine ECF transporter	Membrane Transport	NA	ECF_class_transporters
1722060	Substrate-specific component PdxU2 of predicted pyridoxin-related ECF transporter	Membrane Transport	NA	ECF_class_transporters
2039093	Substrate-specific component QueT (COG4708) of predicted queuosine-regulated ECF transporter	Membrane Transport	NA	ECF_class_transporters
1167421	Substrate-specific component RibU of riboflavin ECF transporter	Membrane Transport	NA	ECF_class_transporters
1652649	Substrate-specific component STY3230 of queuosine-regulated ECF transporter	Membrane Transport	NA	ECF_class_transporters
1428	Substrate-specific component TTE1586 of predicted methylthioadenosine ECF transporter	Membrane Transport	NA	ECF_class_transporters
625736	Substrate-specific component ThiT of thiamin ECF transporter	Membrane Transport	NA	ECF_class_transporters
1325452	Substrate-specific component ThiW of predicted thiazole ECF transporter	Membrane Transport	NA	ECF_class_transporters
610195	Substrate-specific component TrpP of tryptophan ECF transporter	Membrane Transport	NA	ECF_class_transporters
349637	Substrate-specific component YkoE of thiamin-regulated ECF transporter for HydroxyMethylPyrimidine	Membrane Transport	NA	ECF_class_transporters
869972	Transmembrane component BL0694 of energizing module of predicted ECF transporter	Membrane Transport	NA	ECF_class_transporters
1318377	Transmembrane component BioN of energizing module of biotin ECF transporter	Membrane Transport	NA	ECF_class_transporters
555353	Transmembrane component CbiQ of energizing module of cobalt ECF transporter	Membrane Transport	NA	ECF_class_transporters
1710389	Transmembrane component CbrV of energizing module of predicted cobalamin ECF transporter	Membrane Transport	NA	ECF_class_transporters
834299	Transmembrane component Cce_1531 of energizing module of predicted ECF transporter	Membrane Transport	NA	ECF_class_transporters
560926	Transmembrane component MtsC of energizing module of methionine-regulated ECF transporter	Membrane Transport	NA	ECF_class_transporters
1264489	Transmembrane component NikQ of energizing module of nickel ECF transporter	Membrane Transport	NA	ECF_class_transporters
947586	Transmembrane component STY3231 of energizing module of queuosine-regulated ECF transporter	Membrane Transport	NA	ECF_class_transporters
2146568	Transmembrane component TTE1588 of energizing module of predicted methylthioadenosine ECF transporter	Membrane Transport	NA	ECF_class_transporters
1196353	Transmembrane component YkoC of energizing module of thiamin-regulated ECF transporter for HydroxyMethylPyrimidine	Membrane Transport	NA	ECF_class_transporters
1280241	Transmembrane component of energizing module of ECF transporters in Mycobacteria	Membrane Transport	NA	ECF_class_transporters
330599	Transmembrane component of energizing module of predicted pyridoxine-related ECF transporter	Membrane Transport	NA	ECF_class_transporters
1266118	Transmembrane component of energizing module of predicted tryptophan ECF transporter	Membrane Transport	NA	ECF_class_transporters
391633	Transmembrane component of energizing module of riboflavin ECF transporter	Membrane Transport	NA	ECF_class_transporters
1996108	Transmembrane component of general energizing module of ECF transporters	Membrane Transport	NA	ECF_class_transporters
138610	O-succinylbenzoate-CoA synthase (EC 4.2.1.-)	Miscellaneous	NA	Muconate_lactonizing_enzyme_family
1126143	Muconate cycloisomerase (EC 5.5.1.1)	Miscellaneous	NA	Muconate_lactonizing_enzyme_family
3356	L-alanine-DL-glutamate epimerase	Miscellaneous	NA	Muconate_lactonizing_enzyme_family
974153	Cell invasion protein SipD (Salmonella invasion protein D)	Clustering-based subsystems	Type III secretion system, extended	Type_III_secretion_systems,_extended
1922001	Invasion protein IagB precursor	Clustering-based subsystems	Type III secretion system, extended	Type_III_secretion_systems,_extended
2250604	Invasion protein InvA	Clustering-based subsystems	Type III secretion system, extended	Type_III_secretion_systems,_extended
970012	Invasion protein invH precursor	Clustering-based subsystems	Type III secretion system, extended	Type_III_secretion_systems,_extended
1923353	MxiG protein	Clustering-based subsystems	Type III secretion system, extended	Type_III_secretion_systems,_extended
1929662	MxiH protein	Clustering-based subsystems	Type III secretion system, extended	Type_III_secretion_systems,_extended
1919309	MxiK protein	Clustering-based subsystems	Type III secretion system, extended	Type_III_secretion_systems,_extended
1912423	MxiN	Clustering-based subsystems	Type III secretion system, extended	Type_III_secretion_systems,_extended
2202343	Oxygen-regulated invasion protein OrgA	Clustering-based subsystems	Type III secretion system, extended	Type_III_secretion_systems,_extended
1112955	Probable ATP synthase SpaL (EC 3.6.3.14) (Invasion protein InvC)	Clustering-based subsystems	Type III secretion system, extended	Type_III_secretion_systems,_extended
1926309	Surface presentation of antigens protein SpaM	Clustering-based subsystems	Type III secretion system, extended	Type_III_secretion_systems,_extended
1913909	Surface presentation of antigens protein SpaN	Clustering-based subsystems	Type III secretion system, extended	Type_III_secretion_systems,_extended
1813110	Surface presentation of antigens protein SpaO	Clustering-based subsystems	Type III secretion system, extended	Type_III_secretion_systems,_extended
